text,images,videos,gender
"We literally ordered all the burgers in Dhaka 
Dropping the video tomorrow at 7:00PM",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/188482543_2972928886360076_9218896626517328459_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=86h9x0BifYsQ7kNvgHCK6bq&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCNrZNsJLdpnSy6uhQB84mJXOzCsj7KdHOU7_KKZ2fj9w&oe=66916911'],[],m
"Not a high budget TikTok
Watch on high quality : https://youtu.be/p9If2aSSoK4",[],['https://www.facebook.com/Rafsanthechotobhai/videos/766748797329914/?__cft__[0]=AZW1jDQWSqwtnaKmH8BkzX6Ot5s5BXDYRYkT5VDmOjMyZrHqtsCHK26xy-5u0S2tm7pooU8m8tg5aMTf1n8fCvZwCe7VjgN4rVUBHJrsYORpMkWNPFRYwMorCyrYds3mjMttYVkbw40L6dlmpdw_qjGrq80DyPO5h0xWDH3bDmnsNnn4n2Rvir--7YqLKPJ35o6OWj0Ei6Fv7A3st10u-XQhNdCAy8YrYPjgglbBlbr6lw&__tn__=%2B%3FFH-R'],m
What’s your biggest fear?,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/190908854_2971502206502744_5118516362239909693_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sum-hJUJIV4Q7kNvgHnmI9o&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCEJgvfwOOHj620snFcZgR4P-UaK1BVEMC1vTooqd1lig&oe=669150B5'],[],m
"Join me live as I announce the Third & Final winner of #AirtelEidChallenge !!
https://www.facebook.com/airtelbuzz/videos/2586712931625120/",[],['https://www.facebook.com/airtelbuzz/videos/2586712931625120/?__cft__[0]=AZV7R-8ahjKjeMXieCiZ5MVAM366jxLtWFYa0kDjnfotTbpBRqq_aTpSyH1aI4TcA-auTC3EAsVJYchpsyon1DDAyP_iDS15oW7eG5t8Zw9QEL7ghVrftve6oyNtxdnbAPKrOsWylK6JVRzUNmE4IioedCPqIohamTDjPpaLSmQb4aOJ2EmMrlc566ExNKyIJIKGlZi_r0480TaOMoNl_tg1-9lX9XuBC3c388gaCE40QByG4SDSvLnzCVfcRMfBfsQ&__tn__=%2B%3FFH-y-R'],m
Eid Mubarak ,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/185092565_2964121893907442_5714050138769809902_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OzD2-j7HcZIQ7kNvgHb0Gs_&_nc_ht=scontent.fdac157-1.fna&oh=00_AYDMlw4qGnVmQNXbjlMi4C5TQjhuJlU39T6mhjAU7g8lXQ&oe=669138BA'],[],m
"Eid Mubarak to all my brothers and sisters from around the world! This Eid was a bit different, chaad raat wasn’t really like what it was and to make things worse our brothers and sisters in Palestine are constantly worrying when they’ll hear the next warning sirens! 
I’ve one sincere request; that we keep the people of palestine in our prayers
Enjoy your Eid homies! Stay blessed ",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/186466749_2962915287361436_5019925218125005359_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FhMJILU3n8YQ7kNvgEr7B6E&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBy2QxsxoDB-2V9qEe13ZTMq4w1keCUcFGu6gU0WuwgYg&oe=6691396B'],[],m
"We tried some of the craziest TikTok Food hacks EVER!
Watch on high quality : https://youtu.be/xx9BU4xIMQ8",[],['https://www.facebook.com/Rafsanthechotobhai/videos/2638217779812199/?__cft__[0]=AZVEvpU6sEuHnMTlky-3H1UPhWGkSxMWsrfmLacqfPDuUicsBp4JX5mYjRiCkEKgn7-1BuqIgowzIPFix5B3jUEk2l33wQwhs19meZD89oy4AqejF-nnmlrUWLeRv5xsLcqC0gHLeYYoldrPT9J1GzoV47RsOA0SVKBvzUNWfRFsKSl6e2MTJNFAr_7EOv1ClNhLhv_9GkPR4eUAeeVDQBJiPEi_C64dwD4Hj6KdWghYvA&__tn__=%2B%3FFH-R'],m
"We tried out TikTok food hacks in real life!!
Literally boiled gatorade w rice 
Tomorrow at 6:35 PM Sharp!!",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/183139387_2959232274396404_2304328883998697305_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FltteLl9RXgQ7kNvgF2IhKH&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCPBRwdh8ETug0xT932W2fgO79ZYoggCVz31-xWwaq2qg&oe=66915EB1'],[],m
Happy Mother’s Day ammu and to all the mothers out there ,[],['https://www.facebook.com/fardin.islam.904/videos/2962835760626094/?idorvanity=608902196306816&__cft__[0]=AZX18CnbqV8JI5NKfzPxB1xu_CZr6Y7BlRMXctBMOmi8hbLwcl9e9CGR7DiS-lyp3IzpghvPrNBRCYZ6l5PXIcs1TkOjEeo49c7ygVVwBrZPEM9dMUK3j6Wo_12sCc-qELEnkCRdkO8eiuXMuNg-OtZgd6Vy_fVeUuTKBzScXt3jHt7PNkEubXdM-CIlaZDROHYkjCAIVTgz5sd_qva_zANAxE5bz-aR03bflc6k2frhgBMbgB-ddwhj2L4MlwOaN1OlJXwyIUW7tSZfwHNdIyKG&__tn__=%2B%3FFH-y-R'],m
"Grrr do I mess up too much? 
Join The ChotoBhai Squad for the best memes which I wanna share on the page
https://www.facebook.com/.../6089021963.../admin_activities/",[],['https://www.facebook.com/ElajaPatkel/videos/773637710017441/?idorvanity=608902196306816&__cft__[0]=AZWb2gJCNov-7Fwdz6lyojBT-INbaSzbxRIA7EesGbFPfgj_DRluWQ4H-cfsKx7apEkCO8F9jqetTx0RMrbA6uC23VTOe9m9PvAYZ1LkMXW-xAUNfsCTk4QMYTXZbwgw81ps4ckqRdChpFdUWronNnobHE0yltvHnruwB_0Zs7rDULD2AYIH9o0Hotd1hNWuDUSfNTNFW34kgOTuxH06_RkBXVTLKxyxI1jhdLi51_htXDSMvZxsaICkQHe_g_OLeeX-giVOWkx8xtLs18BeaWZMLqRKs1k4rOaHz_pf1zpSgA&__tn__=%2B%3FFH-y-R'],m
"We decided to do the #ChotobhaiChallenge and feed 200 people in Dhaka, Bangladesh!
Watch on high quality : https://youtu.be/GQWC0h9bMVE
My Personal Instagram : https://www.instagram.com/thechotobhai
Edited by Sidratul Tasdee… See more",[],['https://www.facebook.com/Rafsanthechotobhai/videos/3902907846430136/?__cft__[0]=AZWCeopdIDlxAuZTyO3qp_jJ3NBsm0VSxcwuyjwmj0SuYEkotRWyZAAXA7EA6MzfW-Whd-BzXG9rS0_9vtxHpinVtkDGGbcu7gn6zeJsrHwHXOokeMW631uqVIicM6SezKhelnfCEdxix2t5Afj_VzngwXZLtrocsQpp5gD1r_L0DGCEVkpEzuTcWIp6xhxiPHf4F6ug9zonyutkLK_4ggii7zviM1_qnBE8_3Xq_ddUaA&__tn__=%2B%3FFH-R'],m
"Found out a cool way to list the socials!
https://aamar.link/thechotobhai",[],[],m
"Hey Squad, I recently got featured on somoynews.tv! Thanks to each and everyone of you for making this happen 
https://youtu.be/kr5LslntFwc",[],[],m
"Watch my full interview tomorrow on somoynews.tv at 3:30 PM
https://youtu.be/OW_OulX8rgs",[],[],m
"Hit the subscribe for Free Jalebiss
https://www.youtube.com/watch?v=_et5icKqiJ8",[],[],m
"NO WAYYY!!!!  Keka Ferdosi knows me 
Go to 9:01 
https://www.youtube.com/watch?v=78xIDYmZPvw",[],[],m
"We tried the most expensive Jilapi in Bangladesh and compared it to a regular one.
Watch on high quality : https://youtu.be/_et5icKqiJ8
My Personal Instagram : https://www.instagram.com/thechotobhai/
Cinematographer : https://www.instagram.com/mahdinnabii/
Co=Edit by Sidratul Tasdee : https://www.instagram.com/stasdeee",[],['https://www.facebook.com/Rafsanthechotobhai/videos/375523486956270/?__cft__[0]=AZUDl6NP82q8A4TxvQVODs-0fOt2nrJruEC40Kw0EzayM-V1Ok-WU1Qr1V8gjwBy-RdG2U7Av8yrKWnSc859PX0PXMGgsL3uD3HDbLUVztSvU6v_mTZdtEaJZDhBOw0x7WNNVkfhI_Gnbv7ZIgqOLTcB8tM2mSBVCKi-1rAWn2UXN-6dLa38ON2GKo53gEpFbq4HJ_WabCndykxviQ0SqbXwMl0cE69UykgmMYS9rIHQfA&__tn__=%2B%3FFH-R'],m
"The infamous 2200 Taka “JALEBI” from Amari Dhaka
Serving some Justice tomorrow at 7PM",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/175348667_2942997226019909_2433658863018732189_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=M7FBzHH3PKMQ7kNvgH8tizY&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBCCIbwMPvW8D8KidyJ-efEhXxj40dkL2uRY4hrR6_t_A&oe=669165F8'],[],m
"In 2018 I went from around 120 kgs to 78 kgs in 4 months and this is how 
Watch on High Quality : https://youtu.be/ukjHvh-fkYk
My Personal Instagram : www.instagram.com/thechotobhai
SRT by Sidratul Tasdee",[],['https://www.facebook.com/Rafsanthechotobhai/videos/484340116022008/?__cft__[0]=AZX76MLBsOnL3eiAGEtkVWhq4eahv2IOw5As5_oM7gvHFZ4YeLq4T2UPhPe7ittLk_f_VfNHzT6-9C0_28CRwD1shOpHR5p7Ie8z6hz2zX5FtAJDOAumYs0BzTnSBr4anpl34Lj1c5EyMqRw5Z3RW53A8n-MCL562IHmbPiLOH1QAQWt1OHHvrgl-xtsqX9HJOupxrwUWYDBrkBxNbBvK1rFszJxaab4n7Rdw4e4V7x8VQ&__tn__=%2B%3FFH-R'],m
Dropping a full video on how I lost around 40 kgs in 4 months tomorrow at 7:00PM!,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/173519483_2940646519588313_7677936803428953718_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Io8PH29exDMQ7kNvgHrwgSZ&_nc_ht=scontent.fdac157-1.fna&oh=00_AYA_zvS2q9XogjoeZIbRxPLIhg9FKfz9NhoqpzXIldIgnQ&oe=66915EC0'],[],m
"HOAH 12 MILLION VIEWS BOYS!!! 
 ",[],['https://www.facebook.com/Rafsanthechotobhai/videos/159877202581205/?__cft__[0]=AZVC-ERvajDHS_5hEykb3EXJ0fd5Q9oKW-VK2CMqwo1ollHD45_s4Z2IQmIufOSNJDxWEgmU4Xxm_AjXAp3Oqb56XFumOCisW-T2FQlTaCBZwZWwp-b32ZvK3W00ZtLYdNz3PyqUVRY1FBEU5CyXRBfPPdb0Cs-k8ODXGLpADCmLg21R7uQJKqwh5AMGUX8cRIUkaj3mw_cO5u8fcsbh3n_27S9nu0QbOFUTVvXwEyDDNQ&__tn__=%2B%3FFH-y-R'],m
"OH MY GOD GUYS!!
100k Reacts and half a million views in less than an hour??? 
This was just a University Finals assignment!!
Im crying 
Blessed to have you all ",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/173143002_2939691113017187_7775582332504559451_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nK98K1IifXIQ7kNvgHTAq1M&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAOLughuB_4A1j16ZtrCnl4lMN8ipHUU9X-2X5o4E2PMQ&oe=669135A3'],[],m
"This is a high budget TikTok!
Watch on high quality : https://youtu.be/UWsaQyKn3Vs",[],['https://www.facebook.com/Rafsanthechotobhai/videos/790922111529212/?__cft__[0]=AZWRRqXidbEc1I-9LuExexTK3dR-lbjX7nyB2yOdzcXx1Jp-x_7SJudHfX6anZzMYIiAQUmxFmE-YFi0xG5ebHrs1rcfVKCMJmdfllb7wW8ZlSc04y_Zw42nmYo9LGbSsVXCWof4QfrswlvJIuZ9DyA0DJoRx1Gg8_wOc0GwveWEhJaPjVxk6N4Woeylcr11upncwrWcfYjoixhl8uoIN8MJyqac8m411oxwgn6Ov_iNXg&__tn__=%2B%3FFH-R'],m
70 vs 150 vs 200 Taka Lunch,[],['https://www.facebook.com/Rafsanthechotobhai/videos/343589901862105/?__cft__[0]=AZVfoM8yxZI6GluFlRjhE0xztdbm1PFz-q5ItwBe2rJM28X6NQxxm9KuNhaVjwk3X-ITMnZ3LA679RLhpRZf1F49PtDJzj4c1Tnwqp22uf-SVbTbqAevhziVHpeaUH23FhnIeVxMT1E5H9pZtgfywzfdnSkBnO1lbtoKB4AhLowKgWoCL7IBgnebk6Iwm2B8U6HJpZu0e2jVPj6RCO-1Y6kBiP1jw1XpERTm29YufIOPTA&__tn__=%2B%3FFH-R'],m
I became my MOM for one day,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1252781119015238/?__cft__[0]=AZXFafJVtl5bbM1kDytYqyzbpFFslRTqUgEtFA7liijarpAHPnCyGMrLtZ-Uaz_9SqNSHskTDRC8sIIdMHmNFJzUa3mX50D2RQ4kFdK_lx-Fc96qXU96zHBlFI1hHfeOP_34RKFFzxs6xE1oRWwFGT7mfzogabfPPqjnZE1hk4yBLtMmSC3bfJkHJYgx5tql57lU60BoGRAhjOA1XKlo7NbL5Ky9jYHxcLDDG_aaEGJIaQ&__tn__=%2B%3FFH-R'],m
Goodbye,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1422158849184792/?__cft__[0]=AZW6JvNGat-ca4iIpODJ8f6OQcoHPSMfcsZTGsYRDwSdw6ArihwMlTwGoK99jUBe2VwrYHEEUGVmyIOGUwoNB8_5Ytqf7B2H4F5LOpR44p4BLVwA80to2DwC67gA7ax6FiZ75gro9VkCbyYWd94-b6nBMGcSbqrYa2ugecVqIGmE1GVtL6on4Lx5q5KjwWwPNlYiHxISysr_zsFI0xq6qXfE&__tn__=%2B%3FFH-R'],m
Our condolences BLU just launched the best flavour,['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/441255114_18432461674008963_2169387774513462503_n.jpg?stp=dst-jpg_q85_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RnuFTl4kXrsQ7kNvgGRVEar&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAPF0A0tQiUMBLpiNLj2QC_-ysj4jvL5DqdGpjXSlEVEA&oe=666F9819'],[],m
"Ready for today's live at 3PM?
iPhone
Bike
AC
Gaming Chair shob ready",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/440332167_1046603736835409_6137873950876070185_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vIQIchdEYowQ7kNvgEVt7l_&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAfjAP_06vAZDeO6Z1448hDrlhmhcTU8xYiKae7HNK1Xg&oe=666FA4A6'],[],m
"This is the Number 1 buffet in Asia located in the 
The Spiral buffet in Sofitel Manila",[],['https://www.facebook.com/Rafsanthechotobhai/videos/1523760024846545/?__cft__[0]=AZUuYMBz0SUcm7TBl_bM6_j4QNR_Mc7Mf7-I__cIHuVeaCjWbC5eQz7sLNs6fc_oSbd0vVyop1Yq4Z_perE8xldk5QM5x4cPlCdiFhj2FS_cQcJI2Q_XT8H43IjY0N0Hvm8Esxbic_jwewkmDwgCWK-hUBOawjwG5sf3qu6meqp0tXLqv2Oqq59AINb6UzqEEV0ieLRu8f-Z2sqGfP7dQKgsB52xGjZURIzCKW57r-BctQ&__tn__=%2B%3FFH-R'],m
Big News,[],['https://www.facebook.com/Rafsanthechotobhai/videos/964662898249740/?__cft__[0]=AZWnpuY-AnGPq1rErwK7naQCYRU6i2MNC4QreGaQnFs85pX3HGX4nBpaR91Ou33QT262i0rtJZGisQgJJaWUcDF57DG29DOwuXzw1hJQYexJ-1SdTBLHNxmrDV5oYobeb7r1zHbjowznUjTPsWgjR5wkq591FRV1qA4OD7TxC0qt6KNOPI7BEus1z_IPPhfNYm8se6jLY0aDgedysl34ayQ7PHbyalkMYyJbTGGzEgrElQ&__tn__=%2B%3FFH-R'],m
"Surprised my parents with a car cus why not
Video is out now",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/440326094_1043678570461259_4579406726304660584_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZzRO8XuoKsAQ7kNvgHx2_NH&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAT1PwpryIa8lRuSlqeZAOCgMyjawjnhRRGoN9qwc6xLw&oe=666FB0FE'],[],m
I Surprised my Parents with their dream car,[],['https://www.facebook.com/Rafsanthechotobhai/videos/362634530123939/?__cft__[0]=AZXRcw655-1jwP7Btd8ygsU_h6lJoKE28j5Xyg1xFWflri6_j5J2yEbbH21En_xZgvRXMxCuZP4cvmfYZLkX1o6FaHq4fLEOmUOz_uvnFhYzcvo6sZsTCF37FU5_0UoY8d5YxEJGauYakbHWqklFRfc4AxTYzO2AXugOGPxW3h6lyAEPsFac4pqf138_Rp1InUOw_GGdY4mEDxsU-0ObLjHfEYw3HD8SVdpK6Np3mxwQ7A&__tn__=%2B%3FFH-R'],m
"After starting BLU I wanted you to help as many people as I can! During this entire heatwave we gave out thousands of bottles for free to the people on the streets!
In this particular case, I partnered up with Silver Lining Organisation providing electrolyte drinks to the day to day people jara rastay actually khattese! Please help them out, it necessarily doesn’t need to be Blu there are plenty of other electrolyte drinks in the market! Right now the people need help ",[],['https://www.facebook.com/banglavision/videos/1141973373603404/?__cft__[0]=AZWFb4lgTO4DeYlz39yKmcFy2U-0MFidsRzyeD_L1YKIh9NWaG3bkOICy8sV8RafzcEQ-63P9DxHpalHIWEK-9oFWPyTxdOtbrYtGQorMb-OuKOcP87ZXJ2KbV4X_05U0AxgsYRbEB06LntV8WFxKvo_a1ZgjVIR4nocnDa6nePpntGpLSFY6KGC9-k6yqGO38q1TPjKp2A-LC1tBVj50l5pLKuLuOPQ5MssPwJaFxq_JC9lCqlrXplg0dF-b6WuEnw&__tn__=%2B%3FFH-y-R'],m
"I just woke up and read these phenomenal words by Ayman Sadiq about me! Tao abar on the National paper Prothom Alo
Someone pinch me, I must be dreaming",[],[],m
Asking athletes how much they earned in their best month playing,[],['https://www.facebook.com/Rafsanthechotobhai/videos/734023155592744/?__cft__[0]=AZVT5xxZcx2Wp5fS-hF6kRrY66_0ufOtGgbH8dK98PWx4n31gSXTIE2C7ViryzTolvk2mp3DIJwd4CraTMa-K1uuMALyQnnB1ROrXF04Bczc0fL0NqZzR3LHekWs0C9ufy1JQTg3Z9vDgD9L2WJilKMWH6Q9nZDn6i6KuiTZA3HyfGb7CzCNRInY-6szQryL3FO95dyj32wHu1PPjB8aFfPxaGrXvLH0WdGY4AEj1GvJQQ&__tn__=%2B%3FFH-R'],m
I got invited to Google's office and they have everything,[],['https://www.facebook.com/Rafsanthechotobhai/videos/341162371906848/?__cft__[0]=AZXybFmKJMwyebwOZ36Krsh51Cp7DyU51k_OyJrVtPNmnwHrehaeR4fYq0h_9YKKTfw2BsYHFXaUGPKodZw6JIVPaCFjrhRQBIObQblJglaaAd_UHxJ0nYeW7bhh9GwIkq-UtO02eHcj5H71mfBQZZUErh5fyTxHf5YXadPdkO7mtadQI24ZdnY1anVraUORyyhNL5m836zS7uyVeRLLG1_Io5mGB2zG5WQiPi9yRgtOaQ&__tn__=%2B%3FFH-R'],m
"Thank you Atif Aslam and the drone above me, let’s vibe",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/436305731_1033377148158068_6365616838321615415_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=j1w4DXihSqUQ7kNvgEZwpNv&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAb_bv2D3Nyn5oUot3aFnIf6mU09ay2QUh9qluOH2IgSg&oe=666FCD14'],[],m
"I challenged Munzereen Shahid apu to an English Speaking competition
Its an alternate title haha, btw shooting this was quite fun and i hope y’all don’t notice I was sleep deprived",[],['https://www.facebook.com/munzereenshahid19/videos/367895872240747/?__cft__[0]=AZVn8QFgiUCSJFURKfVmaK9T0QCcQVce1jjhj_gKmaV3yR8UlLf07eoS2scYqPxZA52iBFBfy0ifYI5UJFWrRmJNyeEXWzXht13vob8efNC_2c93QaM530d9wrdxv4B7QOHPet0EtORhPldHWeU7rSLajKGo2TGepa159PPUCPckRD2rWb10TfoJ7zEv9xVzJyeS0WojdSOwkw4Okz88ImIWgkPs-EC7AEYUkbopSz_a24VlUQSsxnBEpDniRvC_bmU&__tn__=%2B%3FFH-y-R'],m
Eid Mubarak ,['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/437141706_18427046326008963_167407047597816209_n.jpg?stp=dst-jpg_q85_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dUniE-qZYoEQ7kNvgHIefcw&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBwu9IJXj-Tnu9tlL_nGvx_p_Zv_bWuWeUSq9_IjRrw-g&oe=666FAE93'],[],m
"ami magna Dhaka to Nepal round ticket free te dicchi
Watch the video for instructions 
#FliptheBlu",[],[],m
"The past 24 hours were crazy! 
1. Stole Rs Fahim Chowdhury’s Bike
2. The internet went crazy, ended up on National Press
3. Surprised him with a new bike… See more",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/435545848_1026735735488876_4895477086849333156_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QSpa_oVhM6EQ7kNvgE2FupP&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAHJ1558bLW6PyhhlFnfXngocbYke4L0SVB_yni4ODgQA&oe=666F9898'],[],m
I stole RS Fahim's Bike and surprised him with a New Bike,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1088224062460727/?__cft__[0]=AZVZUJuvltUKlInCOE9udVgJIPdPkCXHAvVFrI1YEyIaFn00MAwn49pjnvu72Aggdc3j0OHAyOBTrzwcLQWpV2ZkUoeCe3VBdeNOoIa4fCbxt245S8rSAnQVz2TwcJqHNJV0nVBNbHNEtAExWgstB_-081IdO2Un4ZywIxY_Fe263CRVyeWyj7ODatYROjM68YT97W6ap6cM7WlI2Rof6hQerydC8ekN4wCM8kyabmYmdA&__tn__=%2B%3FFH-R'],m
I’m glad someone differentiated it’s an electrolyte drink and not a juice,[],['https://www.facebook.com/NewsPlusBangla.Official/videos/326508100071177/?__cft__[0]=AZXABNq050mDfWo-FO391_SKD1A8BZ0sfsWRrPHxfwMB-LlxOh6VYmimEUWU_rPt3XLzJ5U-oBiviLrfEt_rNyBCUy904J4tscmJhM_xxZobIwToludyUoY6ZbZBOYJZbLslgjmcpplKHN6ROk82JVHABFOlNaslXtQeP_2pvxU7gR0R-aXIQ3PWuU4lNLIJO2jDUYRg1KFBAzOsDnJ3UF_IoSLUvO70z2939i6NsgLT1WE0M8gwodcI3LxIIKn0uZ4&__tn__=%2B%3FFH-y-R'],m
কিভাবে বিনামূল্যে ইফতার করবেন,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1166474971022296/?__cft__[0]=AZWnK-hxIxE33KD1WKtGgE8cKblJqg-lE7EC1K0yHmqY1YiYhm1y593zxsbZXVmD2K5aoBFd14g5s52LsDlrneD6W-qouenqjCmxEmRbCQDblLKhudIEHM7Rp0GIvAhSNI0_VZdQDrURzG0U73-I_ryEYQlE_4BpHYZG2FO0LZStbM7zDRIxYmjFndcsJ4-MKAQDwjFwweNjkaQxthRFlQgBE0YV-fvA8Q8ZotpVyVA5Mg&__tn__=%2B%3FFH-R'],m
0 Taka vs 10000 Taka Iftar,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1486207675611008/?__cft__[0]=AZV_CXNAQRtdZOUA8MnJqA8JCDVVfjUFfaz5iTxr7CmvuMeQVri_Z2pHIoYC2tPvanD3IdXlwWSZPRhDAchnZVR9RAVTZk3d5aPhUq93wRGThg2DafB-oY9_DHTP4xospBq84QfDM2c3pQI4Wvk5Oh4LTuOYoK2sBuuy5hBWC7QTpFEtKEjjU6JzCzNsJaE4qb_o5LOzvaachLIOTSyyassOBhCo92fODWaL0fX0fpwbjA&__tn__=%2B%3FFH-R'],m
Anything you can buy in the next 5 minutes I'll pay for it,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1496466494545930/?__cft__[0]=AZVkDMLSqeV8ZtusWgHzjLZBXNu-yrCKNxs1jhFJfod_NnJky-yTViwzwF3xWzJ59E4_Xx0-CqRgKDe_-h0fSV4F3nSuDWWZp-2TnUkGx55QlqQ-JEMV89akpav62qWxi18xA6txXrM21r3TOQm00m6magoMC-ikMCr5aAkyP3C-6gKgcPdAb6VshCQCKwo5RdQpi8F3QkXPBrp-Nqc1LWUS_jjbiFoVUzTlNu8SJxKZJQ&__tn__=%2B%3FFH-R'],m
"Nutricious 4 ingredient suhoor recipe
Ingredients
1 cup Quaker oats
2 cups milk… See more",[],[],m
Atif Aslam heard me ,[],['https://www.facebook.com/AtifAslamOfficialFanPage/videos/708565504822247/?__cft__[0]=AZWmQXjDSZQmu0ytR1pwKKMuo7TqnEYjBemd5x4yV5gzAmWYQ_gy8rOLL7Dx98YqqeJpwf_PSq4v-OPliODIgVmKEmGFoEWt6egJEHwQIH34CekOymV9TTM22oOxm3CgPvDotDwRCpeOi46kXPvHWHNIEdHMgKbXaCvdbaST7QAMhPNIgh0Wdsv-Ws_GKXrNSnjhELeWFUJ85yEys8F8nxSncF1s9W-KJpvgpPSmbeP7ExANpTw9mhoD-i1Aham381c&__tn__=%2B%3FFH-y-R'],m
অসহায় মানুষদের ৮২৫ কেজি খাবার দেই চলেন,[],['https://www.facebook.com/Rafsanthechotobhai/videos/1728100004724414/?__cft__[0]=AZU4vg8PDZN20OMBlJ-LPfoo77qzYZx81ANmcIT72uDUq7bOgz2lFsn0haagl5hpqEp-MWRwDoHokTog4J8LiTRL0cojFUF_KHbaVD2sYyXPDyjfDseu2yGN3sqCyIg4rnTQdtfpL32L17d4RHSpxqrErOS7t9du52J7hC96-LNamp4mZ4OS-3awQqOPWrYwfFdnJvLDlqljIMLoKdXA9Th9wEutH_N1USI88Ugg5cAC-Q&__tn__=%2B%3FFH-R'],m
"Biriyani er elachi
Khudalagse
Petuk Couple
Salman Sadi… See more",['https://scontent.fdac157-1.fna.fbcdn.net/v/t39.30808-6/433225944_1015617586600691_5889137586948613660_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3XljOD4zafUQ7kNvgHVh9mz&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBkILCVwIKRE66uoc1XSKBKrD55crsDC_2jXyDGlruYtQ&oe=666F980B'],[],m
"Most Expensive Iftar in Bangladesh | 53,000 Taka",[],['https://www.facebook.com/Rafsanthechotobhai/videos/1084709252804770/?__cft__[0]=AZVdDfGgY7mS3gasizytpyWsFLTPzAK5Tx-V0oFuDq18lQkdLrzib4GhSB9gDytAwT95rhCROe0ioc6Cyz5UM_Z26H5x9pjEqRnJ1EDH4-qA2tMpg4zHxNZgfZxDEZ8KFQ-j9eVA9jQGHOBn3yGoowLOQlpbuLaqG5F4qFnFYtL3PZOv1JPGfmW0w83r1YPsRv4EVsTf1UdKhvVq1xDyeHb383eZ3fHJiF422BZRiuJkxw&__tn__=%2B%3FFH-R'],m
