text,images,videos,gender
" ঢাকাতে সেই রকম Lebanese খাবার 
 || Arabian Food in Dhaka ",[],['https://www.facebook.com/PetukCouple/videos/1121330709178755/?__cft__[0]=AZV_wfI7Pg6OB2C5MbSX389mVibvTR82XHDXHjyPQvojZoZIZIeGfspqHkFxBd06bzhNjhWn74Enwv6UU2R6ZRDajx8bsXW_OczvN-4tye9Mowy-rzjiH9MfNwzWrevXY5nKqmoY0LIiujFdxsyQLLdjRG4B1h85JB4wG-96H_qYclJA0Rh1aKNCQJhHhQ7VaC4DQVYk9QyOyq6lVM8bhwh0&__tn__=%2B%3FFH-R'],m
" ঢাকায় সারারাত খাবারের খোঁজে 
We set out to explore 3 different restaurants in Dhaka last night. Unfortunately, a few latecomers and seriously full bellies meant we could only hit 2 spots. Still, we had a blast!
We'd love to hear from you! What's your favorite restaurant in Dhaka and what must-try dish do they have? Leave a comment below, and who knows, we might just treat you to your favorites next time!
এ… See more",[],['https://www.facebook.com/PetukCouple/videos/2537101193136689/?__cft__[0]=AZWW1CDNRQ0Ii8lw8BzOd1j6HfwyqD7cH86Bb76SYwUkO7HeBF7gSE2adUsv9itjF6gHlPVT9sBKu7C-geSTXRe2JdfSK5_RGs1CNS694hHGcXheP2HeMG6m-AVbCDAd6MWRZLsgWAsytncKLYFgcHk9OHgYXDjKjI0hUbYxmTWioUKy-meXyOTpqUMwDsl30BRRhRxPu6wQV3lTEn4_z9qs&__tn__=%2B%3FFH-R'],m
" Spicy Surprise! - Met Nouman Ali Khan & Tried Malaysia's Awesome National Dish || 
Today, I want to show you my unforgettable trip to Malaysia. My main purpose was to attend a lecture series given by Nouman Ali Khan, a renowned Islamic scholar I deeply admire. I also embarked on a delicious quest to try Malaysia's national dish, nasi lemak. I stumbled upon a restaurant with an impressive 4.3-star rating and over 10,000 reviews on Google Maps, but at the time, I had no id… See more",[],['https://www.facebook.com/PetukCouple/videos/736360582020562/?__cft__[0]=AZX88i9pjF5ZZQqRSUpK34KryTqBzMrXR74CkmeX9ostEmeJdr4nCwb6aXeYN5IBewD3tSeBSnHlYWqgPcn3YkPsGZTf19PhUgRNvqpT8JCJTlWthMqSn7kg4_jB4lzubM5_Bi1Qrjw4uWKDvIoIcmmRR9rZ2KYbXtxHPdnQac5QI_c2npBNmsiA1fm1JhzQsmQEalzIvUDgX70bGq3OD-7y&__tn__=%2B%3FFH-R'],m
"একটি দারুন উদ্যোগ
প্রতিবছরের মতো এই রমজানেও লাইজল বাংলাদেশ নিয়েছে মসজিদ পরিষ্কার করার অনন্য উদ্যোগ। এবার ৮টি বিভাগের ১০০টি মসজিদ পরিষ্কার করতে যাচ্ছে লাইজলের স্বেচ্ছাসেবীরা। পরিচ্ছন্ন মসজিদে মুসল্লিরা থাকুক জীবাণুমুক্ত ও সুরক্ষিত। পরিচ্ছন্নতা দিয়েই শুরু হোক পবিত্রতা। পরিচ্ছন্নতায় পবিত্রতা
#Lizol #RamadanMubarak",[],['https://www.facebook.com/PetukCouple/videos/957012269391956/?__cft__[0]=AZWFtlOgKfnRTmZrCmfD1ivZKW7dZQBhCtNLjgsCLD2H6SrUKf0fThK6ksfAet_qTCXrzDkJ9rjsa9XLhAla4wODOi1i54meuinjChGvs1p8_lnO8VBjOoSB5TqJUKWuUGOZIIXw2qCgEpn16dpMgmCO5MaE0JAOwcWORc7JvwKysyhvOovfgvz10mYwhGIWIdRmry_va7g0MTn8eEimPvLk&__tn__=%2B%3FFH-R'],m
" অবিশ্বাস্য ধরণের সব খাবার - Must-Try Halal Street Food Adventure in Bangkok with Mark Wiens! 
In this video, world-famous food vlogger Mark Wiens takes us to some unique and exclusive restaurants and street food carts offering amazing and delicious food in Bangkok. Every food item was so incredible that it's like unveiling some hidden gem food items in Bangkok. If you ever visit Bangkok, Thailand, this video could be your ultimate halal food guide for trying authentic Thai food.
Restaurant's Locations:
Noodles Soup: https://maps.app.goo.gl/STKrcidGmi7z9zNb7
Beef-Rice: https://maps.app.goo.gl/efzHDMeor4t5Ruwo8
Isan Food: https://maps.app.goo.gl/nxm3SUwu3eT8QHv36
Flight Expert is a leading Online Travel Agency that provides FLIGHTS, HOTELS, and VISA services worldwide. Flight Expert customer service is available 24/7 worldwide through social media and call centres to solve any of your travel issues. 
To book your flight, visit  
 https://cutt.ly/LwM8lL9r
For any quarries message, call or mail at:
 sales@flightexpert.com 
 http://m.me/flightexpertbd 
 +88-09617-111-888 
#FlightExpert #FlyWithFlightExpert",[],['https://www.facebook.com/PetukCouple/videos/1795983430813311/?__cft__[0]=AZWxRdg9vwkESNTiQeHz9JA-aXj7iFOKZuNR9tAkOZw13LZ4ZkxA65WymxG5-0qYOMn-XBhawZp3BXMuFadNURKWIk22JaVGXq8sULZtO1M6Zt7HUgJH6M6aVxxItCYCvknX4Uw7oRSg3_GJ9S6GEQEWRg7aZK-s4G-Ue5ilO3nQaCKKO5Ew6cHJN8E-FHLDN9LSI3cXIU5wx9ubqlXYRqqx&__tn__=%2B%3FFH-R'],m
" জ্যান্ত চিংড়ি খাওয়ার সেই লেভেলের এক্সপেরিয়েন্স 
 Location: Banzaan Fresh Market, Phuket, Thailand
Join our Messenger Chat: https://m.me/j/AbZ4A6CJcsfMKSlo/",[],['https://www.facebook.com/PetukCouple/videos/1513044689427063/?__cft__[0]=AZXZWqChtHlbYEB4NAQXRFi4qYwZQV15ySfJA-GmZsQ2MoRAE6qpovVWkm-5dJx5tZBNafaNVEvMd6r8T8h_t1bq1vNbi-iFPpUIP7QPW-e7SrfoD37plJBdX_MgOaCZscVuFzg8OwqL0nrAyqGcuoOdtIymtjjLIo1hlE9cT9LCo1Cqr_9qkTxrOLKiQlBsZghAv1vevNJcEbuGkfKs5hl-&__tn__=%2B%3FFH-R'],m
"$100 Live Seafood Challenge!! 
 বিশাল বড় জীবন্ত লবস্টার এবং ভরপুর সীফুডময় এক দিন 
Full VLOG on YouTube: https://youtu.be/zLQa3tQKosQ
 Get Nior Products:
https://www.facebook.com/niorbd
https://herlan.com/
 Crab & Seafood Halal or Haram: https://youtu.be/v52KJabFAaY
 Our Previous Banzaan Fish Market VLOG: https://youtu.be/pAEIQeJqiR8
 Follow us on Instagram: https://www.instagram.com/petukcouple/",[],['https://www.facebook.com/PetukCouple/videos/682926870426204/?__cft__[0]=AZWX_yT9wxYOWfRQR0b0ZGo680_YT89W76b9k8_dzvRd1mhZwa1KBfmt8GOIvoG-0qHKx1uaWn-49I-zH4OZNTBZss6zwJokXBCv7aXyVlf2V7EK7THK4I4k5XYmLrBMO0rJneg2tWJD8CJP_x_gPkcQ329C9FRJHOcAuFywcN7SnohfuhzTBWychFPN6YhcNZD4RK_FKawcSVzZYs1_kQ7w&__tn__=%2B%3FFH-R'],m
" স্টেক দিয়ে ফ্রাইড রাইস বোল রেসিপি || Beef Steak Rice Bowl Recipe 
Took fried rice to a whole new level with steak! This unexpected combo is surprisingly amazing. Cook the recipe and see for yourself!
 উপকরণ ও পরিমান ইউটিউবের ডেস্ক্রিপশনে লেখা আছে: … See more",[],['https://www.facebook.com/PetukCouple/videos/1471435036829464/?__cft__[0]=AZV1_j0dJZZyGODqnZAmgCY0QAK1VBm7og8bkdSU8Ft9qYQuwwU4HUGKcuyYauTS96JfQFs_xFmdzXVNb04PeAJr54X0Tj4WdNSbfsEjFeGU-94sxN1R83YnKWLgHFtRvA_SDPqCikHaXdYOpJsRiFBftZTQQh0hl2i7L2qN_KbUGaSZLqwFVC60jyzjV2HEbQ6onIMDR8IPT8kNfrE-IssqJblpRjUnZcfIugM5NE6WUQ&__tn__=%2B%3FFH-R'],m
" আম্মুর হাতের স্পেশাল আখনি দিয়ে বিরিয়ানি রেসিপি || A MUST TRY || Special Biryani Recipe by Mom 
 Get Shukran Rice: https://shukran.store/products
 উপকরণ ও পরিমান ইউটিউবের ডেসক্রিপশনে লেখা আছে: https://youtu.be/K5Kfpt8asXI… See more",[],['https://www.facebook.com/PetukCouple/videos/7884538228232914/?__cft__[0]=AZV02ZJ9kT_edY6osurodIXkWb-QYw7RIExFSsVQEoyagXy5bxt4S7XcNfwz8rFsHT9kDH0KtCpkd657NvGLZUjDSvS9OJsdVza86uiRtfyVQd1aqHCmtQ_a-Tnubw9ntdl4Jn3BsmoYzkqp-iXz6MDRq5tsvkqV30WThF5hABIO4OZIaD-dBXj9SCNIHAPD9yx290m0CWwsLv_bBtshEQr2n06bufB_AP0ZRTuwwsE3LQ&__tn__=%2B%3FFH-R'],m
" চমৎকার এক হোটেল এবং পানির নিচের অদ্ভুত এক রাজ্য আর সেই রকম Turkish খাবার || Best Experience 
To Win 5000 TK Contest, Fillup the form: https://forms.gle/t3jtsvEHm9uMPN7C9
 বিদেশ থেকে দেশে টাকা পাঠান খুব সহজে ও একদম ফ্রি তে! 
ড… See more",[],['https://www.facebook.com/PetukCouple/videos/988663102649149/?__cft__[0]=AZUkjhIWf0L9hXN-3204W77vLH2UJ0sYhE_gnuXhLqoauvk9ceHkE2IImvSSsheIVWG5OL-r2QnrqzNr7cEd5TXXcHIZh2HNWEBrCHnzD4SnMIKwNzhsajzGALRqg-2P1GHCGc3qHCeH-cNQBz16ov_Y-CtWk5SE-t6NNXgh3hDUKY8zfhFIckabJZwgcvlS__arIwMvgiF2MEfvP4aWJ8hlc2UvWyxyhe_IeGUk7KOaxw&__tn__=%2B%3FFH-R'],m
" ইলিশ মাছের পাতুরি, পাহাড়ি মোরগ আরো অনেক কিছু! || Ultimate Food Tour in Cox's Bazar 
Cox's Bazar after 2 years with friends! This video takes you on our journey, from the beach to the best local eats. Come see what we experienced!
Systema Toothbrush: https://www.facebook.com/profile.php?id=61556241140917… See more",[],['https://www.facebook.com/PetukCouple/videos/1152813322491789/?__cft__[0]=AZVJCEgqva056W75UzguGSFAnTnLzLcssgY3cL_Wj83jKt2xjhgMIccLtDFqDGAXiDtsv-8qjC6sfYosEOc_oVi6kLJwBsfA7jgq9jmlmFXBiSivs02IDkmerGykN1EpM3BV-y8LA_47vdBxodwKB6WWmzSdajBCcHYlUUoACd9XElAgtpmMLzFqYY61eBfIYHRFBHUxyB52h19fBl4ZgInfz227l8Y0pO19ZvzsObWIdw&__tn__=%2B%3FFH-R'],m
" রাখাইনদের বার্মিজ খাবারের নতুন রেস্টুরেন্টের অসাধারণ অভিজ্ঞতা || A Must Try 
 বিদেশ থেকে দেশে টাকা পাঠান খুব সহজে ও একদম ফ্রি তে! 
ডাউনলোড করুন Taptap Send: https://taptapsend.onelink.me/Lrab/PETUK… See more",[],['https://www.facebook.com/PetukCouple/videos/3641374262744491/?__cft__[0]=AZVpig5cOBI2wGILA2YwknErs8F30pmXPLQUktKL9pNzzueNc_Mms4RmGDEozub_MgocRErmRDuO7-ZlMtLDvUGEH7UIN1wxN1AZMf36c4ehEb8QmIGEarnwgQDp4E96x4AjT8ZdQXKgKB3H6aVP0M0pTXlu2lNK71ihv3GM0tHu2w2KYc3CRkCaqUyLHA5Q8OG2hcePhVjKN24fuPeipl1QmUSt8EulhRUk-vwVCepETQ&__tn__=%2B%3FFH-R'],m
 ভিন্ন ধরণের সামুদ্রিক এই মাছটার ভিন্ন ধরণের রান্না ,[],['https://www.facebook.com/PetukCouple/videos/1671110923700241/?__cft__[0]=AZV919wsF7JVPE6hYkBiFD_3C5p-y8x-3he6YABYt9ZSGbNkTPjYmUotbzlr22P52m7bc1EhO-ymN2aEwQYdceP_lehKpJf_cOLn2QDxUCWpQO0wHYm6GdWwggpRb7Y0pW3HPy-OTK-nI_fVJR3-jVHeoWeDBMjBq_bo8x7QJuc3ztu3Y_NsvIm0mj27Y4chxKE0iCJPybzEwkgAQXFFIw-A&__tn__=%2B%3FFH-R'],m
 মিষ্টি খাওয়ার Challenge - দেখা যাক কে আসল Petuk ,[],[],m
 ১৫০০০ টাকার এক বাক্স গরুর মাংস! - আমার জীবনে খাওয়া সবথেকে দামি Japanese A5 Wagyu Steak,[],['https://www.facebook.com/PetukCouple/videos/308614265440742/?__cft__[0]=AZV-gH-4ZQoa3OFkgkD2WPj1ZvSA3chI7TbLnNMbbfgMPpV67tO1B6t_goJwEB2sBe8A7Hcedtxnn5ScqxOyqvvQxUPer0uGhQXUHhdcALbOUGSUjHHTDslhsLZuqmX70gzY8StNWZTQqW5JUh4xYctUBnulPXq06ULe2_zN-BlNuECOdOtkOxpN2QbLSW3cFi0goNRoIsdN4L_VuhghHLfV&__tn__=%2B%3FFH-R'],m
"Our Eid Day 
 #EidMubarak",[],[],m
" Creamy Cashew Chicken Recipe - হয়ে যাক চিকেনের এই রেসিপি? সাথে মুচমুচে একটা পরোটা 
You have to try this chicken recipe! The combination of creamy cashews, tangy yogurt, and aromatic kasuri methi is mind-blowing. Especially with crispy paratha for dipping – pure deliciousness!",[],['https://www.facebook.com/PetukCouple/videos/750146897225079/?__cft__[0]=AZXvGlRC7iknjezW7LfWP_IdUtPDK_LhXjJAtFX0UciAp5hikxO9Tqmcfd23jDCu0lMcGqaqUDDPavQY1xIuOgT-RLWnGPDuWAZMMoxe4hIl5uMNQTox15vMxwgvw542qMZbpfS6hRhpiY2qdCButvjnBkto43ZN2K4sOSqm8mACCgiQ2yvQtJd_eVBnkvtlCg7GF5kCGzSrky-nWnAPTsom&__tn__=%2B%3FFH-R'],m
" ঢাকাতে সেই রকম Lebanese খাবার 
 || Arabian Food in Dhaka ",[],['https://www.facebook.com/PetukCouple/videos/1121330709178755/?__cft__[0]=AZV_wfI7Pg6OB2C5MbSX389mVibvTR82XHDXHjyPQvojZoZIZIeGfspqHkFxBd06bzhNjhWn74Enwv6UU2R6ZRDajx8bsXW_OczvN-4tye9Mowy-rzjiH9MfNwzWrevXY5nKqmoY0LIiujFdxsyQLLdjRG4B1h85JB4wG-96H_qYclJA0Rh1aKNCQJhHhQ7VaC4DQVYk9QyOyq6lVM8bhwh0&__tn__=%2B%3FFH-R'],m
" ঢাকায় সারারাত খাবারের খোঁজে 
We set out to explore 3 different restaurants in Dhaka last night. Unfortunately, a few latecomers and seriously full bellies meant we could only hit 2 spots. Still, we had a blast!
We'd love to hear from you! What's your favorite restaurant in Dhaka and what must-try dish do they have? Leave a comment below, and who knows, we might just treat you to your favorites next time!
এ… See more",[],['https://www.facebook.com/PetukCouple/videos/2537101193136689/?__cft__[0]=AZWW1CDNRQ0Ii8lw8BzOd1j6HfwyqD7cH86Bb76SYwUkO7HeBF7gSE2adUsv9itjF6gHlPVT9sBKu7C-geSTXRe2JdfSK5_RGs1CNS694hHGcXheP2HeMG6m-AVbCDAd6MWRZLsgWAsytncKLYFgcHk9OHgYXDjKjI0hUbYxmTWioUKy-meXyOTpqUMwDsl30BRRhRxPu6wQV3lTEn4_z9qs&__tn__=%2B%3FFH-R'],m
" Spicy Surprise! - Met Nouman Ali Khan & Tried Malaysia's Awesome National Dish || 
Today, I want to show you my unforgettable trip to Malaysia. My main purpose was to attend a lecture series given by Nouman Ali Khan, a renowned Islamic scholar I deeply admire. I also embarked on a delicious quest to try Malaysia's national dish, nasi lemak. I stumbled upon a restaurant with an impressive 4.3-star rating and over 10,000 reviews on Google Maps, but at the time, I had no id… See more",[],['https://www.facebook.com/PetukCouple/videos/736360582020562/?__cft__[0]=AZX88i9pjF5ZZQqRSUpK34KryTqBzMrXR74CkmeX9ostEmeJdr4nCwb6aXeYN5IBewD3tSeBSnHlYWqgPcn3YkPsGZTf19PhUgRNvqpT8JCJTlWthMqSn7kg4_jB4lzubM5_Bi1Qrjw4uWKDvIoIcmmRR9rZ2KYbXtxHPdnQac5QI_c2npBNmsiA1fm1JhzQsmQEalzIvUDgX70bGq3OD-7y&__tn__=%2B%3FFH-R'],m
"একটি দারুন উদ্যোগ
প্রতিবছরের মতো এই রমজানেও লাইজল বাংলাদেশ নিয়েছে মসজিদ পরিষ্কার করার অনন্য উদ্যোগ। এবার ৮টি বিভাগের ১০০টি মসজিদ পরিষ্কার করতে যাচ্ছে লাইজলের স্বেচ্ছাসেবীরা। পরিচ্ছন্ন মসজিদে মুসল্লিরা থাকুক জীবাণুমুক্ত ও সুরক্ষিত। পরিচ্ছন্নতা দিয়েই শুরু হোক পবিত্রতা। পরিচ্ছন্নতায় পবিত্রতা
#Lizol #RamadanMubarak",[],['https://www.facebook.com/PetukCouple/videos/957012269391956/?__cft__[0]=AZWFtlOgKfnRTmZrCmfD1ivZKW7dZQBhCtNLjgsCLD2H6SrUKf0fThK6ksfAet_qTCXrzDkJ9rjsa9XLhAla4wODOi1i54meuinjChGvs1p8_lnO8VBjOoSB5TqJUKWuUGOZIIXw2qCgEpn16dpMgmCO5MaE0JAOwcWORc7JvwKysyhvOovfgvz10mYwhGIWIdRmry_va7g0MTn8eEimPvLk&__tn__=%2B%3FFH-R'],m
" অবিশ্বাস্য ধরণের সব খাবার - Must-Try Halal Street Food Adventure in Bangkok with Mark Wiens! 
In this video, world-famous food vlogger Mark Wiens takes us to some unique and exclusive restaurants and street food carts offering amazing and delicious food in Bangkok. Every food item was so incredible that it's like unveiling some hidden gem food items in Bangkok. If you ever visit Bangkok, Thailand, this video could be your ultimate halal food guide for trying authentic Thai food.
Restaurant's Locations:
Noodles Soup: https://maps.app.goo.gl/STKrcidGmi7z9zNb7
Beef-Rice: https://maps.app.goo.gl/efzHDMeor4t5Ruwo8
Isan Food: https://maps.app.goo.gl/nxm3SUwu3eT8QHv36
Flight Expert is a leading Online Travel Agency that provides FLIGHTS, HOTELS, and VISA services worldwide. Flight Expert customer service is available 24/7 worldwide through social media and call centres to solve any of your travel issues. 
To book your flight, visit  
 https://cutt.ly/LwM8lL9r
For any quarries message, call or mail at:
 sales@flightexpert.com 
 http://m.me/flightexpertbd 
 +88-09617-111-888 
#FlightExpert #FlyWithFlightExpert",[],['https://www.facebook.com/PetukCouple/videos/1795983430813311/?__cft__[0]=AZWxRdg9vwkESNTiQeHz9JA-aXj7iFOKZuNR9tAkOZw13LZ4ZkxA65WymxG5-0qYOMn-XBhawZp3BXMuFadNURKWIk22JaVGXq8sULZtO1M6Zt7HUgJH6M6aVxxItCYCvknX4Uw7oRSg3_GJ9S6GEQEWRg7aZK-s4G-Ue5ilO3nQaCKKO5Ew6cHJN8E-FHLDN9LSI3cXIU5wx9ubqlXYRqqx&__tn__=%2B%3FFH-R'],m
" জ্যান্ত চিংড়ি খাওয়ার সেই লেভেলের এক্সপেরিয়েন্স 
 Location: Banzaan Fresh Market, Phuket, Thailand
Join our Messenger Chat: https://m.me/j/AbZ4A6CJcsfMKSlo/",[],['https://www.facebook.com/PetukCouple/videos/1513044689427063/?__cft__[0]=AZXZWqChtHlbYEB4NAQXRFi4qYwZQV15ySfJA-GmZsQ2MoRAE6qpovVWkm-5dJx5tZBNafaNVEvMd6r8T8h_t1bq1vNbi-iFPpUIP7QPW-e7SrfoD37plJBdX_MgOaCZscVuFzg8OwqL0nrAyqGcuoOdtIymtjjLIo1hlE9cT9LCo1Cqr_9qkTxrOLKiQlBsZghAv1vevNJcEbuGkfKs5hl-&__tn__=%2B%3FFH-R'],m
"$100 Live Seafood Challenge!! 
 বিশাল বড় জীবন্ত লবস্টার এবং ভরপুর সীফুডময় এক দিন 
Full VLOG on YouTube: https://youtu.be/zLQa3tQKosQ
 Get Nior Products:
https://www.facebook.com/niorbd
https://herlan.com/
 Crab & Seafood Halal or Haram: https://youtu.be/v52KJabFAaY
 Our Previous Banzaan Fish Market VLOG: https://youtu.be/pAEIQeJqiR8
 Follow us on Instagram: https://www.instagram.com/petukcouple/",[],['https://www.facebook.com/PetukCouple/videos/682926870426204/?__cft__[0]=AZWX_yT9wxYOWfRQR0b0ZGo680_YT89W76b9k8_dzvRd1mhZwa1KBfmt8GOIvoG-0qHKx1uaWn-49I-zH4OZNTBZss6zwJokXBCv7aXyVlf2V7EK7THK4I4k5XYmLrBMO0rJneg2tWJD8CJP_x_gPkcQ329C9FRJHOcAuFywcN7SnohfuhzTBWychFPN6YhcNZD4RK_FKawcSVzZYs1_kQ7w&__tn__=%2B%3FFH-R'],m
" রহস্যময় যে গ্রামে ৮০ বছর কেউ থাকে না! - এখানকার জ্বীনদের অদ্ভুত সব কাহিনী এবং ভুতুড়ে গল্প 
 Full VLOG on YouTube in 4K: https://youtu.be/PTns3XYYugY
 Adnan's YouTube Channel: https://www.youtube.com/@AliAdnanTTP… See more",[],['https://www.facebook.com/PetukCouple/videos/1465611667696496/?__cft__[0]=AZUr5kbItHW3PSWcWOdg1YcVz6MUEMh-Ke0hSXtKO4tY7q6qjWHskQ9cGnrRX7XgdK30szqQK2_nwHsoSxsIOkgHu0RXeVOsCvaXhKQGHMNIStg6FkDr-QebXUutu5Qz3hmEx25P0wCZgu32-OXsJPVS8ZPd0JcrQIsSV6Ey0Kod-XvrPtIEpgT1xJI86AQZT8xIkTHOeTWlrvrr9H6tf4WL&__tn__=%2B%3FFH-R'],m
